idHabilidadeusuario;idUsuario;descNomeHabilidade;descNivelHabilidade;dtCriacao
240;9251f35b-c0a2-40ee-aab8-2ad2f1da50be;Machine Learning - Classificação;01. Aprendiz;2025-02-27 17:19:36
241;9251f35b-c0a2-40ee-aab8-2ad2f1da50be;Machine Learning - Regressão;01. Aprendiz;2025-02-27 17:19:36
242;9251f35b-c0a2-40ee-aab8-2ad2f1da50be;Negociação;02. Iniciante;2025-02-27 17:19:36
243;9251f35b-c0a2-40ee-aab8-2ad2f1da50be;Python / R / Julia;02. Iniciante;2025-02-27 17:19:36
244;9251f35b-c0a2-40ee-aab8-2ad2f1da50be;Simplificação;01. Aprendiz;2025-02-27 17:19:36
245;9251f35b-c0a2-40ee-aab8-2ad2f1da50be;SQL;01. Aprendiz;2025-02-27 17:19:36
246;9251f35b-c0a2-40ee-aab8-2ad2f1da50be;Teste de hipótese e Teste A/B;01. Aprendiz;2025-02-27 17:19:36
247;a52372ba-12ca-42d9-af71-aa4c68711087;Apresentação / Storytelling;02. Iniciante;2025-02-27 17:28:01
248;a52372ba-12ca-42d9-af71-aa4c68711087;Comunicação;03. Profissional;2025-02-27 17:28:01
249;a52372ba-12ca-42d9-af71-aa4c68711087;Data Visualization;01. Aprendiz;2025-02-27 17:28:01
250;a52372ba-12ca-42d9-af71-aa4c68711087;Estatística descritiva;01. Aprendiz;2025-02-27 17:28:01
251;a52372ba-12ca-42d9-af71-aa4c68711087;ETL;01. Aprendiz;2025-02-27 17:28:01
252;a52372ba-12ca-42d9-af71-aa4c68711087;Gestão / Liderança;03. Profissional;2025-02-27 17:28:01
253;a52372ba-12ca-42d9-af71-aa4c68711087;Git / GitHub / GitLab / BitBucket;01. Aprendiz;2025-02-27 17:28:01
254;a52372ba-12ca-42d9-af71-aa4c68711087;Inteligência Emocional;03. Profissional;2025-02-27 17:28:01
255;a52372ba-12ca-42d9-af71-aa4c68711087;Machine Learning - Agrupamento;00. Não esperada;2025-02-27 17:28:01
256;a52372ba-12ca-42d9-af71-aa4c68711087;Machine Learning - Associação;01. Aprendiz;2025-02-27 17:28:01
257;a52372ba-12ca-42d9-af71-aa4c68711087;Machine Learning - Classificação;00. Não esperada;2025-02-27 17:28:01
258;a52372ba-12ca-42d9-af71-aa4c68711087;Machine Learning - Regressão;00. Não esperada;2025-02-27 17:28:01
259;a52372ba-12ca-42d9-af71-aa4c68711087;Negociação;03. Profissional;2025-02-27 17:28:01
260;a52372ba-12ca-42d9-af71-aa4c68711087;Python / R / Julia;01. Aprendiz;2025-02-27 17:28:01
261;a52372ba-12ca-42d9-af71-aa4c68711087;Simplificação;01. Aprendiz;2025-02-27 17:28:01
262;a52372ba-12ca-42d9-af71-aa4c68711087;SQL;01. Aprendiz;2025-02-27 17:28:01
263;a52372ba-12ca-42d9-af71-aa4c68711087;Teste de hipótese e Teste A/B;01. Aprendiz;2025-02-27 17:28:01
264;2bd7b379-9a39-439d-9b67-2ee280641c22;Apresentação / Storytelling;01. Aprendiz;2025-02-27 17:30:13
265;2bd7b379-9a39-439d-9b67-2ee280641c22;Comunicação;03. Profissional;2025-02-27 17:30:13
266;2bd7b379-9a39-439d-9b67-2ee280641c22;Data Visualization;01. Aprendiz;2025-02-27 17:30:13
267;2bd7b379-9a39-439d-9b67-2ee280641c22;Estatística descritiva;01. Aprendiz;2025-02-27 17:30:13
268;2bd7b379-9a39-439d-9b67-2ee280641c22;ETL;02. Iniciante;2025-02-27 17:30:13
269;2bd7b379-9a39-439d-9b67-2ee280641c22;Gestão / Liderança;00. Não esperada;2025-02-27 17:30:13
270;2bd7b379-9a39-439d-9b67-2ee280641c22;Git / GitHub / GitLab / BitBucket;03. Profissional;2025-02-27 17:30:13
271;2bd7b379-9a39-439d-9b67-2ee280641c22;Inteligência Emocional;00. Não esperada;2025-02-27 17:30:13
272;2bd7b379-9a39-439d-9b67-2ee280641c22;Machine Learning - Agrupamento;00. Não esperada;2025-02-27 17:30:13
273;2bd7b379-9a39-439d-9b67-2ee280641c22;Machine Learning - Associação;01. Aprendiz;2025-02-27 17:30:13
274;2bd7b379-9a39-439d-9b67-2ee280641c22;Machine Learning - Classificação;00. Não esperada;2025-02-27 17:30:13
275;2bd7b379-9a39-439d-9b67-2ee280641c22;Machine Learning - Regressão;00. Não esperada;2025-02-27 17:30:13
276;2bd7b379-9a39-439d-9b67-2ee280641c22;Negociação;01. Aprendiz;2025-02-27 17:30:13
277;2bd7b379-9a39-439d-9b67-2ee280641c22;Python / R / Julia;02. Iniciante;2025-02-27 17:30:14
278;2bd7b379-9a39-439d-9b67-2ee280641c22;Simplificação;01. Aprendiz;2025-02-27 17:30:14
279;2bd7b379-9a39-439d-9b67-2ee280641c22;SQL;03. Profissional;2025-02-27 17:30:14
280;2bd7b379-9a39-439d-9b67-2ee280641c22;Teste de hipótese e Teste A/B;01. Aprendiz;2025-02-27 17:30:14
281;0702f3a9-0417-4ad5-a26f-7771df10563a;Apresentação / Storytelling;01. Aprendiz;2025-02-27 17:45:47
282;0702f3a9-0417-4ad5-a26f-7771df10563a;Comunicação;03. Profissional;2025-02-27 17:45:47
283;0702f3a9-0417-4ad5-a26f-7771df10563a;Data Visualization;02. Iniciante;2025-02-27 17:45:47
284;0702f3a9-0417-4ad5-a26f-7771df10563a;Estatística descritiva;00. Não esperada;2025-02-27 17:45:47
285;0702f3a9-0417-4ad5-a26f-7771df10563a;ETL;01. Aprendiz;2025-02-27 17:45:47
286;0702f3a9-0417-4ad5-a26f-7771df10563a;Gestão / Liderança;01. Aprendiz;2025-02-27 17:45:47
287;0702f3a9-0417-4ad5-a26f-7771df10563a;Git / GitHub / GitLab / BitBucket;00. Não esperada;2025-02-27 17:45:47
288;0702f3a9-0417-4ad5-a26f-7771df10563a;Inteligência Emocional;03. Profissional;2025-02-27 17:45:47
289;0702f3a9-0417-4ad5-a26f-7771df10563a;Machine Learning - Agrupamento;00. Não esperada;2025-02-27 17:45:47
290;0702f3a9-0417-4ad5-a26f-7771df10563a;Machine Learning - Associação;00. Não esperada;2025-02-27 17:45:47
291;0702f3a9-0417-4ad5-a26f-7771df10563a;Machine Learning - Classificação;00. Não esperada;2025-02-27 17:45:47
292;0702f3a9-0417-4ad5-a26f-7771df10563a;Machine Learning - Regressão;00. Não esperada;2025-02-27 17:45:47
293;0702f3a9-0417-4ad5-a26f-7771df10563a;Negociação;03. Profissional;2025-02-27 17:45:47
294;0702f3a9-0417-4ad5-a26f-7771df10563a;Python / R / Julia;00. Não esperada;2025-02-27 17:45:47
295;0702f3a9-0417-4ad5-a26f-7771df10563a;Simplificação;00. Não esperada;2025-02-27 17:45:47
296;0702f3a9-0417-4ad5-a26f-7771df10563a;SQL;01. Aprendiz;2025-02-27 17:45:47
297;0702f3a9-0417-4ad5-a26f-7771df10563a;Teste de hipótese e Teste A/B;00. Não esperada;2025-02-27 17:45:47
298;be4fb674-1bf5-4787-99d1-ae900be9034e;Apresentação / Storytelling;00. Não esperada;2025-02-27 17:48:16
299;be4fb674-1bf5-4787-99d1-ae900be9034e;Comunicação;01. Aprendiz;2025-02-27 17:48:16
300;be4fb674-1bf5-4787-99d1-ae900be9034e;Data Visualization;01. Aprendiz;2025-02-27 17:48:16
301;be4fb674-1bf5-4787-99d1-ae900be9034e;Estatística descritiva;01. Aprendiz;2025-02-27 17:48:16
302;be4fb674-1bf5-4787-99d1-ae900be9034e;ETL;01. Aprendiz;2025-02-27 17:48:16
303;be4fb674-1bf5-4787-99d1-ae900be9034e;Gestão / Liderança;01. Aprendiz;2025-02-27 17:48:16
304;be4fb674-1bf5-4787-99d1-ae900be9034e;Git / GitHub / GitLab / BitBucket;01. Aprendiz;2025-02-27 17:48:16
305;be4fb674-1bf5-4787-99d1-ae900be9034e;Inteligência Emocional;02. Iniciante;2025-02-27 17:48:16
306;be4fb674-1bf5-4787-99d1-ae900be9034e;Machine Learning - Agrupamento;01. Aprendiz;2025-02-27 17:48:16
307;be4fb674-1bf5-4787-99d1-ae900be9034e;Machine Learning - Associação;01. Aprendiz;2025-02-27 17:48:16
308;be4fb674-1bf5-4787-99d1-ae900be9034e;Machine Learning - Classificação;01. Aprendiz;2025-02-27 17:48:16
309;be4fb674-1bf5-4787-99d1-ae900be9034e;Machine Learning - Regressão;01. Aprendiz;2025-02-27 17:48:16
310;be4fb674-1bf5-4787-99d1-ae900be9034e;Negociação;00. Não esperada;2025-02-27 17:48:16
311;be4fb674-1bf5-4787-99d1-ae900be9034e;Python / R / Julia;02. Iniciante;2025-02-27 17:48:16
312;be4fb674-1bf5-4787-99d1-ae900be9034e;Simplificação;01. Aprendiz;2025-02-27 17:48:16
313;be4fb674-1bf5-4787-99d1-ae900be9034e;SQL;01. Aprendiz;2025-02-27 17:48:16
314;be4fb674-1bf5-4787-99d1-ae900be9034e;Teste de hipótese e Teste A/B;01. Aprendiz;2025-02-27 17:48:16
315;a565994e-1d1e-483b-9441-618b48b5bf48;Apresentação / Storytelling;01. Aprendiz;2025-02-27 17:59:30
316;a565994e-1d1e-483b-9441-618b48b5bf48;Cloud;01. Aprendiz;2025-02-27 17:59:30
317;a565994e-1d1e-483b-9441-618b48b5bf48;Comunicação;03. Profissional;2025-02-27 17:59:30
318;a565994e-1d1e-483b-9441-618b48b5bf48;Data Visualization;03. Profissional;2025-02-27 17:59:30
319;a565994e-1d1e-483b-9441-618b48b5bf48;Docker;01. Aprendiz;2025-02-27 17:59:30
320;a565994e-1d1e-483b-9441-618b48b5bf48;Estatística descritiva;01. Aprendiz;2025-02-27 17:59:30
321;a565994e-1d1e-483b-9441-618b48b5bf48;ETL;03. Profissional;2025-02-27 17:59:30
322;a565994e-1d1e-483b-9441-618b48b5bf48;Gestão / Liderança;01. Aprendiz;2025-02-27 17:59:30
323;a565994e-1d1e-483b-9441-618b48b5bf48;Git / GitHub / GitLab / BitBucket;01. Aprendiz;2025-02-27 17:59:30
324;a565994e-1d1e-483b-9441-618b48b5bf48;Inteligência Emocional;03. Profissional;2025-02-27 17:59:30
325;a565994e-1d1e-483b-9441-618b48b5bf48;Machine Learning - Agrupamento;01. Aprendiz;2025-02-27 17:59:30
326;a565994e-1d1e-483b-9441-618b48b5bf48;Machine Learning - Associação;01. Aprendiz;2025-02-27 17:59:31
327;a565994e-1d1e-483b-9441-618b48b5bf48;Machine Learning - Classificação;01. Aprendiz;2025-02-27 17:59:31
328;a565994e-1d1e-483b-9441-618b48b5bf48;Machine Learning - Regressão;01. Aprendiz;2025-02-27 17:59:31
329;a565994e-1d1e-483b-9441-618b48b5bf48;Negociação;03. Profissional;2025-02-27 17:59:31
330;a565994e-1d1e-483b-9441-618b48b5bf48;Orquestrador de Pipelines;01. Aprendiz;2025-02-27 17:59:31
331;a565994e-1d1e-483b-9441-618b48b5bf48;Python / R / Julia;01. Aprendiz;2025-02-27 17:59:31
332;a565994e-1d1e-483b-9441-618b48b5bf48;Simplificação;02. Iniciante;2025-02-27 17:59:31
333;a565994e-1d1e-483b-9441-618b48b5bf48;SQL;03. Profissional;2025-02-27 17:59:31
334;a565994e-1d1e-483b-9441-618b48b5bf48;Teste de hipótese e Teste A/B;01. Aprendiz;2025-02-27 17:59:31
335;b7a4d67a-be8b-48e0-bb8d-b45bdd2209b5;Apresentação / Storytelling;02. Iniciante;2025-02-27 18:20:38
336;b7a4d67a-be8b-48e0-bb8d-b45bdd2209b5;Cloud;01. Aprendiz;2025-02-27 18:20:38
337;b7a4d67a-be8b-48e0-bb8d-b45bdd2209b5;Comunicação;02. Iniciante;2025-02-27 18:20:38
338;b7a4d67a-be8b-48e0-bb8d-b45bdd2209b5;Data Visualization;02. Iniciante;2025-02-27 18:20:38
339;b7a4d67a-be8b-48e0-bb8d-b45bdd2209b5;Docker;00. Não esperada;2025-02-27 18:20:38
340;b7a4d67a-be8b-48e0-bb8d-b45bdd2209b5;Estatística descritiva;02. Iniciante;2025-02-27 18:20:38
341;b7a4d67a-be8b-48e0-bb8d-b45bdd2209b5;ETL;02. Iniciante;2025-02-27 18:20:38
342;b7a4d67a-be8b-48e0-bb8d-b45bdd2209b5;Gestão / Liderança;00. Não esperada;2025-02-27 18:20:38
343;b7a4d67a-be8b-48e0-bb8d-b45bdd2209b5;Git / GitHub / GitLab / BitBucket;01. Aprendiz;2025-02-27 18:20:38
344;b7a4d67a-be8b-48e0-bb8d-b45bdd2209b5;Inteligência Emocional;01. Aprendiz;2025-02-27 18:20:38
345;b7a4d67a-be8b-48e0-bb8d-b45bdd2209b5;Machine Learning - Agrupamento;02. Iniciante;2025-02-27 18:20:38
346;b7a4d67a-be8b-48e0-bb8d-b45bdd2209b5;Machine Learning - Associação;02. Iniciante;2025-02-27 18:20:38
347;b7a4d67a-be8b-48e0-bb8d-b45bdd2209b5;Machine Learning - Classificação;02. Iniciante;2025-02-27 18:20:38
348;b7a4d67a-be8b-48e0-bb8d-b45bdd2209b5;Machine Learning - Regressão;02. Iniciante;2025-02-27 18:20:38
349;b7a4d67a-be8b-48e0-bb8d-b45bdd2209b5;Negociação;01. Aprendiz;2025-02-27 18:20:38
350;b7a4d67a-be8b-48e0-bb8d-b45bdd2209b5;Orquestrador de Pipelines;00. Não esperada;2025-02-27 18:20:38
351;b7a4d67a-be8b-48e0-bb8d-b45bdd2209b5;Python / R / Julia;02. Iniciante;2025-02-27 18:20:38
352;b7a4d67a-be8b-48e0-bb8d-b45bdd2209b5;Simplificação;02. Iniciante;2025-02-27 18:20:38
353;b7a4d67a-be8b-48e0-bb8d-b45bdd2209b5;SQL;02. Iniciante;2025-02-27 18:20:38
354;b7a4d67a-be8b-48e0-bb8d-b45bdd2209b5;Teste de hipótese e Teste A/B;02. Iniciante;2025-02-27 18:20:38
355;525cc3e4-7c26-4f43-b88a-29eb49c41d66;Apache Spark;02. Iniciante;2025-02-27 18:21:50
356;525cc3e4-7c26-4f43-b88a-29eb49c41d66;Cloud;03. Profissional;2025-02-27 18:21:50
357;525cc3e4-7c26-4f43-b88a-29eb49c41d66;Comunicação;03. Profissional;2025-02-27 18:21:50
358;525cc3e4-7c26-4f43-b88a-29eb49c41d66;Docker;02. Iniciante;2025-02-27 18:21:50
359;525cc3e4-7c26-4f43-b88a-29eb49c41d66;ETL;03. Profissional;2025-02-27 18:21:50
360;525cc3e4-7c26-4f43-b88a-29eb49c41d66;Gestão / Liderança;00. Não esperada;2025-02-27 18:21:50
361;525cc3e4-7c26-4f43-b88a-29eb49c41d66;Git / GitHub / GitLab / BitBucket;03. Profissional;2025-02-27 18:21:50
362;525cc3e4-7c26-4f43-b88a-29eb49c41d66;IaC;02. Iniciante;2025-02-27 18:21:50
363;525cc3e4-7c26-4f43-b88a-29eb49c41d66;Kubernetes;01. Aprendiz;2025-02-27 18:21:50
364;525cc3e4-7c26-4f43-b88a-29eb49c41d66;Machine Learning - Classificação;01. Aprendiz;2025-02-27 18:21:50
365;525cc3e4-7c26-4f43-b88a-29eb49c41d66;Machine Learning - Regressão;01. Aprendiz;2025-02-27 18:21:50
366;525cc3e4-7c26-4f43-b88a-29eb49c41d66;Mensageria;01. Aprendiz;2025-02-27 18:21:50
367;525cc3e4-7c26-4f43-b88a-29eb49c41d66;Modelagem de dados;03. Profissional;2025-02-27 18:21:50
368;525cc3e4-7c26-4f43-b88a-29eb49c41d66;Negociação;03. Profissional;2025-02-27 18:21:50
369;525cc3e4-7c26-4f43-b88a-29eb49c41d66;Orquestrador de Pipelines;02. Iniciante;2025-02-27 18:21:50
370;525cc3e4-7c26-4f43-b88a-29eb49c41d66;Python / R / Julia;03. Profissional;2025-02-27 18:21:50
371;525cc3e4-7c26-4f43-b88a-29eb49c41d66;Simplificação;03. Profissional;2025-02-27 18:21:50
372;525cc3e4-7c26-4f43-b88a-29eb49c41d66;SQL;04. Expert;2025-02-27 18:21:50
373;e278bfb0-a0d6-4e09-8bd6-d3cdf997b879;Apresentação / Storytelling;;2025-02-27 18:22:30
374;e278bfb0-a0d6-4e09-8bd6-d3cdf997b879;Comunicação;;2025-02-27 18:22:30
375;e278bfb0-a0d6-4e09-8bd6-d3cdf997b879;Data Visualization;;2025-02-27 18:22:30
376;e278bfb0-a0d6-4e09-8bd6-d3cdf997b879;Estatística descritiva;;2025-02-27 18:22:30
377;e278bfb0-a0d6-4e09-8bd6-d3cdf997b879;ETL;;2025-02-27 18:22:30
378;e278bfb0-a0d6-4e09-8bd6-d3cdf997b879;Gestão / Liderança;;2025-02-27 18:22:30
379;e278bfb0-a0d6-4e09-8bd6-d3cdf997b879;Git / GitHub / GitLab / BitBucket;;2025-02-27 18:22:30
380;e278bfb0-a0d6-4e09-8bd6-d3cdf997b879;Inteligência Emocional;;2025-02-27 18:22:30
381;e278bfb0-a0d6-4e09-8bd6-d3cdf997b879;Machine Learning - Agrupamento;;2025-02-27 18:22:30
382;e278bfb0-a0d6-4e09-8bd6-d3cdf997b879;Machine Learning - Associação;;2025-02-27 18:22:30
383;e278bfb0-a0d6-4e09-8bd6-d3cdf997b879;Machine Learning - Classificação;;2025-02-27 18:22:30
384;e278bfb0-a0d6-4e09-8bd6-d3cdf997b879;Machine Learning - Regressão;;2025-02-27 18:22:30
385;e278bfb0-a0d6-4e09-8bd6-d3cdf997b879;Negociação;;2025-02-27 18:22:30
386;e278bfb0-a0d6-4e09-8bd6-d3cdf997b879;Python / R / Julia;;2025-02-27 18:22:30
387;e278bfb0-a0d6-4e09-8bd6-d3cdf997b879;Simplificação;;2025-02-27 18:22:30
388;e278bfb0-a0d6-4e09-8bd6-d3cdf997b879;SQL;;2025-02-27 18:22:30
389;e278bfb0-a0d6-4e09-8bd6-d3cdf997b879;Teste de hipótese e Teste A/B;;2025-02-27 18:22:30
390;465079f8-6459-416f-85b4-1ce137d6ea35;Apresentação / Storytelling;03. Profissional;2025-02-27 18:22:46
391;465079f8-6459-416f-85b4-1ce137d6ea35;Comunicação;03. Profissional;2025-02-27 18:22:46
392;465079f8-6459-416f-85b4-1ce137d6ea35;Data Visualization;02. Iniciante;2025-02-27 18:22:46
393;465079f8-6459-416f-85b4-1ce137d6ea35;Estatística descritiva;00. Não esperada;2025-02-27 18:22:46
394;465079f8-6459-416f-85b4-1ce137d6ea35;ETL;01. Aprendiz;2025-02-27 18:22:46
395;465079f8-6459-416f-85b4-1ce137d6ea35;Gestão / Liderança;02. Iniciante;2025-02-27 18:22:46
396;465079f8-6459-416f-85b4-1ce137d6ea35;Git / GitHub / GitLab / BitBucket;02. Iniciante;2025-02-27 18:22:46
397;465079f8-6459-416f-85b4-1ce137d6ea35;Inteligência Emocional;03. Profissional;2025-02-27 18:22:46
398;465079f8-6459-416f-85b4-1ce137d6ea35;Machine Learning - Agrupamento;00. Não esperada;2025-02-27 18:22:46
399;465079f8-6459-416f-85b4-1ce137d6ea35;Machine Learning - Associação;00. Não esperada;2025-02-27 18:22:46
400;465079f8-6459-416f-85b4-1ce137d6ea35;Machine Learning - Classificação;00. Não esperada;2025-02-27 18:22:46
401;465079f8-6459-416f-85b4-1ce137d6ea35;Machine Learning - Regressão;00. Não esperada;2025-02-27 18:22:46
402;465079f8-6459-416f-85b4-1ce137d6ea35;Negociação;02. Iniciante;2025-02-27 18:22:46
403;465079f8-6459-416f-85b4-1ce137d6ea35;Python / R / Julia;03. Profissional;2025-02-27 18:22:46
404;465079f8-6459-416f-85b4-1ce137d6ea35;Simplificação;02. Iniciante;2025-02-27 18:22:46
405;465079f8-6459-416f-85b4-1ce137d6ea35;SQL;03. Profissional;2025-02-27 18:22:46
406;465079f8-6459-416f-85b4-1ce137d6ea35;Teste de hipótese e Teste A/B;00. Não esperada;2025-02-27 18:22:46
407;aa1f2aca-646a-4e42-bf4f-8e94df7344dd;Apache Spark;02. Iniciante;2025-02-27 18:22:47
408;aa1f2aca-646a-4e42-bf4f-8e94df7344dd;Cloud;01. Aprendiz;2025-02-27 18:22:47
409;aa1f2aca-646a-4e42-bf4f-8e94df7344dd;Comunicação;02. Iniciante;2025-02-27 18:22:47
410;aa1f2aca-646a-4e42-bf4f-8e94df7344dd;Docker;01. Aprendiz;2025-02-27 18:22:47
411;aa1f2aca-646a-4e42-bf4f-8e94df7344dd;ETL;02. Iniciante;2025-02-27 18:22:47
412;aa1f2aca-646a-4e42-bf4f-8e94df7344dd;Gestão / Liderança;02. Iniciante;2025-02-27 18:22:47
413;aa1f2aca-646a-4e42-bf4f-8e94df7344dd;Git / GitHub / GitLab / BitBucket;02. Iniciante;2025-02-27 18:22:47
414;aa1f2aca-646a-4e42-bf4f-8e94df7344dd;IaC;01. Aprendiz;2025-02-27 18:22:47
415;aa1f2aca-646a-4e42-bf4f-8e94df7344dd;Kubernetes;01. Aprendiz;2025-02-27 18:22:47
416;aa1f2aca-646a-4e42-bf4f-8e94df7344dd;Machine Learning - Classificação;01. Aprendiz;2025-02-27 18:22:47
417;aa1f2aca-646a-4e42-bf4f-8e94df7344dd;Machine Learning - Regressão;01. Aprendiz;2025-02-27 18:22:47
418;aa1f2aca-646a-4e42-bf4f-8e94df7344dd;Mensageria;01. Aprendiz;2025-02-27 18:22:47
419;aa1f2aca-646a-4e42-bf4f-8e94df7344dd;Modelagem de dados;02. Iniciante;2025-02-27 18:22:47
420;aa1f2aca-646a-4e42-bf4f-8e94df7344dd;Negociação;02. Iniciante;2025-02-27 18:22:47
421;aa1f2aca-646a-4e42-bf4f-8e94df7344dd;Orquestrador de Pipelines;02. Iniciante;2025-02-27 18:22:47
422;aa1f2aca-646a-4e42-bf4f-8e94df7344dd;Python / R / Julia;02. Iniciante;2025-02-27 18:22:47
423;aa1f2aca-646a-4e42-bf4f-8e94df7344dd;Simplificação;02. Iniciante;2025-02-27 18:22:47
424;aa1f2aca-646a-4e42-bf4f-8e94df7344dd;SQL;02. Iniciante;2025-02-27 18:22:47
425;8b68d925-c083-4dd7-9a72-11ee6cea1cc3;Apache Spark;01. Aprendiz;2025-02-27 18:27:03
426;8b68d925-c083-4dd7-9a72-11ee6cea1cc3;Cloud;01. Aprendiz;2025-02-27 18:27:03
427;8b68d925-c083-4dd7-9a72-11ee6cea1cc3;Comunicação;02. Iniciante;2025-02-27 18:27:03
428;8b68d925-c083-4dd7-9a72-11ee6cea1cc3;Docker;01. Aprendiz;2025-02-27 18:27:03
429;8b68d925-c083-4dd7-9a72-11ee6cea1cc3;ETL;01. Aprendiz;2025-02-27 18:27:03
430;8b68d925-c083-4dd7-9a72-11ee6cea1cc3;Gestão / Liderança;00. Não esperada;2025-02-27 18:27:03
431;8b68d925-c083-4dd7-9a72-11ee6cea1cc3;Git / GitHub / GitLab / BitBucket;01. Aprendiz;2025-02-27 18:27:03
432;8b68d925-c083-4dd7-9a72-11ee6cea1cc3;IaC;01. Aprendiz;2025-02-27 18:27:03
433;8b68d925-c083-4dd7-9a72-11ee6cea1cc3;Kubernetes;01. Aprendiz;2025-02-27 18:27:03
434;8b68d925-c083-4dd7-9a72-11ee6cea1cc3;Machine Learning - Classificação;00. Não esperada;2025-02-27 18:27:03
435;8b68d925-c083-4dd7-9a72-11ee6cea1cc3;Machine Learning - Regressão;00. Não esperada;2025-02-27 18:27:03
436;8b68d925-c083-4dd7-9a72-11ee6cea1cc3;Mensageria;01. Aprendiz;2025-02-27 18:27:03
437;8b68d925-c083-4dd7-9a72-11ee6cea1cc3;Modelagem de dados;01. Aprendiz;2025-02-27 18:27:03
438;8b68d925-c083-4dd7-9a72-11ee6cea1cc3;Negociação;02. Iniciante;2025-02-27 18:27:03
439;8b68d925-c083-4dd7-9a72-11ee6cea1cc3;Orquestrador de Pipelines;01. Aprendiz;2025-02-27 18:27:03
440;8b68d925-c083-4dd7-9a72-11ee6cea1cc3;Python / R / Julia;01. Aprendiz;2025-02-27 18:27:03
441;8b68d925-c083-4dd7-9a72-11ee6cea1cc3;Simplificação;01. Aprendiz;2025-02-27 18:27:03
442;8b68d925-c083-4dd7-9a72-11ee6cea1cc3;SQL;02. Iniciante;2025-02-27 18:27:03
443;33c42ac6-a62f-4b9b-bcd3-efe3dc56d17b;Apresentação / Storytelling;02. Iniciante;2025-02-27 18:52:59
444;33c42ac6-a62f-4b9b-bcd3-efe3dc56d17b;Comunicação;02. Iniciante;2025-02-27 18:52:59
445;33c42ac6-a62f-4b9b-bcd3-efe3dc56d17b;Data Visualization;03. Profissional;2025-02-27 18:52:59
446;33c42ac6-a62f-4b9b-bcd3-efe3dc56d17b;Estatística descritiva;03. Profissional;2025-02-27 18:52:59
447;33c42ac6-a62f-4b9b-bcd3-efe3dc56d17b;ETL;03. Profissional;2025-02-27 18:52:59
448;33c42ac6-a62f-4b9b-bcd3-efe3dc56d17b;Gestão / Liderança;00. Não esperada;2025-02-27 18:52:59
449;33c42ac6-a62f-4b9b-bcd3-efe3dc56d17b;Git / GitHub / GitLab / BitBucket;01. Aprendiz;2025-02-27 18:52:59
450;33c42ac6-a62f-4b9b-bcd3-efe3dc56d17b;Inteligência Emocional;04. Expert;2025-02-27 18:52:59
451;33c42ac6-a62f-4b9b-bcd3-efe3dc56d17b;Machine Learning - Agrupamento;02. Iniciante;2025-02-27 18:52:59
452;33c42ac6-a62f-4b9b-bcd3-efe3dc56d17b;Machine Learning - Associação;02. Iniciante;2025-02-27 18:52:59
453;33c42ac6-a62f-4b9b-bcd3-efe3dc56d17b;Machine Learning - Classificação;02. Iniciante;2025-02-27 18:52:59
454;33c42ac6-a62f-4b9b-bcd3-efe3dc56d17b;Machine Learning - Regressão;02. Iniciante;2025-02-27 18:52:59
455;33c42ac6-a62f-4b9b-bcd3-efe3dc56d17b;Negociação;02. Iniciante;2025-02-27 18:52:59
456;33c42ac6-a62f-4b9b-bcd3-efe3dc56d17b;Python / R / Julia;03. Profissional;2025-02-27 18:52:59
457;33c42ac6-a62f-4b9b-bcd3-efe3dc56d17b;Simplificação;02. Iniciante;2025-02-27 18:52:59
458;33c42ac6-a62f-4b9b-bcd3-efe3dc56d17b;SQL;03. Profissional;2025-02-27 18:52:59
459;33c42ac6-a62f-4b9b-bcd3-efe3dc56d17b;Teste de hipótese e Teste A/B;02. Iniciante;2025-02-27 18:52:59
460;e9898c6d-28f0-407f-a42f-344675bd05ab;Apache Spark;00. Não esperada;2025-02-27 19:12:36
461;e9898c6d-28f0-407f-a42f-344675bd05ab;Cloud;00. Não esperada;2025-02-27 19:12:36
462;e9898c6d-28f0-407f-a42f-344675bd05ab;Comunicação;02. Iniciante;2025-02-27 19:12:36
463;e9898c6d-28f0-407f-a42f-344675bd05ab;Docker;00. Não esperada;2025-02-27 19:12:36
464;e9898c6d-28f0-407f-a42f-344675bd05ab;ETL;00. Não esperada;2025-02-27 19:12:36
465;e9898c6d-28f0-407f-a42f-344675bd05ab;Gestão / Liderança;01. Aprendiz;2025-02-27 19:12:36
466;e9898c6d-28f0-407f-a42f-344675bd05ab;Git / GitHub / GitLab / BitBucket;00. Não esperada;2025-02-27 19:12:36
467;e9898c6d-28f0-407f-a42f-344675bd05ab;IaC;00. Não esperada;2025-02-27 19:12:36
468;e9898c6d-28f0-407f-a42f-344675bd05ab;Kubernetes;00. Não esperada;2025-02-27 19:12:36
469;e9898c6d-28f0-407f-a42f-344675bd05ab;Machine Learning - Classificação;00. Não esperada;2025-02-27 19:12:36
470;e9898c6d-28f0-407f-a42f-344675bd05ab;Machine Learning - Regressão;00. Não esperada;2025-02-27 19:12:36
471;e9898c6d-28f0-407f-a42f-344675bd05ab;Mensageria;00. Não esperada;2025-02-27 19:12:36
472;e9898c6d-28f0-407f-a42f-344675bd05ab;Modelagem de dados;00. Não esperada;2025-02-27 19:12:36
